TUCASEID,TUACTIVITY_N,WUFNACTWT,WUFNACTWTC,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20130402131544,8,1342849.066719,1342849.066719,1,6,1,6,0,3,0,2,0,4,3,5
20130402131544,12,2685698.133438,2685698.133438,1,6,1,6,0,3,0,2,0,4,3,5
20130402131551,8,798488.476612,798488.476612,1,4,1,5,0,2,0,5,0,3,0,4
20130402131551,18,3593198.144754,3593198.144754,1,4,1,5,0,2,0,5,2,3,1,4
20130402131551,22,798488.476612,798488.476612,1,0,2,5,0,2,0,5,0,3,4,4
20130402131601,2,8172763.012663,8172763.012663,3,3,2,5,2,5,0,2,0,4,4,1
20130402131601,11,4086392.512323,4086392.512323,3,4,1,2,4,5,0,2,0,4,4,1
20130402131601,12,2724247.000227,2724247.000227,3,3,1,0,4,5,0,2,0,4,3,1
20130402131604,7,436695.614988,436695.614988,3,3,1,3,1,2,2,5,2,1,2,4
20130402131604,19,5240309.387602,5240309.387602,3,1,2,4,1,2,5,5,6,1,4,4
20130402131644,10,7951075.317538,7951075.317538,3,5,1,-2,0,5,0,1,0,2,0,4
20130402131644,15,1766903.152453,1766903.152453,3,5,1,-2,0,5,0,1,0,2,0,4
20130402131644,18,1766903.152453,1766903.152453,3,3,1,-2,0,5,0,1,0,2,0,4
20130402131654,2,1038086.707002,1038086.707002,5,5,2,0,0,4,0,3,3,2,4,1
20130402131654,12,24914112.941138,24914112.941138,5,6,1,4,0,4,0,3,4,2,6,1
20130402131654,15,3114260.121004,3114260.121004,5,6,1,6,0,4,0,3,3,2,6,1
20130402131663,3,2894530.253820,2894530.253820,4,6,1,6,0,1,0,3,3,5,2,2
20130402131663,8,31839789.489895,31839789.489895,4,6,1,3,0,1,0,3,4,5,2,2
20130402131663,11,2605077.228438,2605077.228438,4,5,1,4,0,1,0,3,4,5,2,2
20130402131676,7,4932316.089004,4932316.089004,3,5,1,6,0,5,0,2,0,4,0,1
20130402131676,11,2040954.581255,2040954.581255,3,5,1,6,0,5,2,2,0,4,0,1
20130402131676,14,8674070.746791,8674070.746791,3,4,1,4,0,5,0,2,0,4,0,1
20130402131717,6,349291.593770,349291.593770,4,6,2,5,0,5,0,2,0,1,0,3
20130402131717,10,523938.543319,523938.543319,4,5,2,5,0,5,0,2,0,1,0,3
20130402131717,11,4191503.735894,4191503.735894,4,5,2,5,0,5,0,2,0,1,0,3
20130402131720,5,2134264.608174,2134264.608174,4,4,2,6,0,1,0,5,0,3,2,2
20130402131720,9,2134264.608174,2134264.608174,4,4,2,6,0,1,0,5,0,3,1,2
20130402131720,13,11525008.905322,11525008.905322,4,4,1,3,0,1,0,5,0,3,0,2
20130402131724,5,307085.954229,307085.954229,3,5,2,5,0,5,0,4,0,1,0,2
20130402131724,6,1842507.710462,1842507.710462,3,6,1,5,0,5,0,4,0,1,0,2
20130402131724,11,3685015.420924,3685015.420924,3,6,2,6,0,5,0,4,0,1,0,2
20130402131744,2,2298197.376882,2298197.376882,5,6,2,6,0,1,0,3,0,2,0,4
20130402131744,4,1532130.566572,1532130.566572,5,6,2,6,0,1,0,3,0,2,0,4
20130402131744,6,5311388.712758,5311388.712758,5,6,2,6,0,1,0,3,0,2,0,4
20130402131769,7,29681528.247483,29681528.247483,2,2,1,2,3,3,2,4,4,1,2,5
20130402131769,12,4946919.555213,4946919.555213,2,6,2,6,2,3,0,4,0,1,0,5
20130402131769,16,6595900.017755,6595900.017755,2,4,2,5,2,3,0,4,0,1,2,5
20130402131776,8,25444588.982835,25444588.982835,4,5,1,5,0,5,0,1,1,2,1,3
20130402131776,12,2008785.243808,2008785.243808,4,5,1,5,0,5,0,1,1,2,1,3
20130402131776,15,8035140.975233,8035140.975233,4,3,1,4,0,5,0,1,2,2,3,3
20130402131788,6,5435089.493692,5435089.493692,2,4,2,5,2,1,0,3,0,4,0,5
20130402131788,16,905843.357363,905843.357363,2,3,1,5,3,1,3,3,3,4,3,5
20130402131788,17,5435089.493692,5435089.493692,2,3,1,3,3,1,4,3,3,4,3,5
20130402131793,7,4080119.159409,4080119.159409,5,5,1,6,0,4,0,2,0,3,2,1
20130402131793,11,7344215.649771,7344215.649771,5,6,1,6,0,4,0,2,0,3,0,1
20130402131793,14,1938056.746074,1938056.746074,5,3,2,3,0,4,0,2,0,3,4,1
20130402131795,11,1708935.846545,1708935.846545,5,-2,2,4,0,4,-2,2,3,1,2,3
20130402131795,12,20507137.329516,20507137.329516,5,6,2,5,0,4,0,2,4,1,0,3
20130402131795,16,5126784.332379,5126784.332379,5,6,2,3,0,4,4,2,0,1,0,3
20130402131819,6,1105217.281084,1105217.281084,3,6,1,5,4,1,0,2,2,5,3,4
20130402131819,8,1105217.281084,1105217.281084,3,5,1,4,4,1,0,2,0,5,3,4
20130402131819,14,4973464.170737,4973464.170737,3,4,1,6,3,1,0,2,0,5,2,4
20130402131820,4,395882.170196,395882.170196,5,3,2,1,0,1,0,2,0,3,2,4
20130402131820,19,791764.340392,791764.340392,5,5,1,6,0,1,0,2,0,3,3,4
20130402131820,22,1187639.218463,1187639.218463,5,5,1,6,0,1,0,2,0,3,4,4
20130402131823,2,18771268.621221,18771268.621221,1,6,1,5,1,2,0,3,0,5,0,4
20130402131823,11,14078445.365255,14078445.365255,1,6,1,5,0,2,0,3,0,5,5,4
20130402131823,12,7039222.682628,7039222.682628,1,6,1,6,0,2,0,3,0,5,5,4
20130402131860,9,5538299.704110,5538299.704110,2,6,1,5,0,3,0,1,0,5,4,4
20130402131860,15,8307444.218631,8307444.218631,2,3,2,4,0,3,0,1,0,5,4,4
20130402131860,16,9276644.264960,9276644.264960,2,4,2,3,0,3,0,1,0,5,5,4
20130402131862,2,6286355.081805,6286355.081805,3,6,2,6,0,5,0,2,3,1,6,4
20130402131862,4,1047727.465704,1047727.465704,3,3,2,6,0,5,0,2,6,1,0,4
20130402131862,15,3143177.540903,3143177.540903,3,3,2,0,0,5,0,2,0,1,6,4
20130402131891,3,4058411.617696,4058411.617696,5,6,2,6,0,4,0,2,0,1,0,3
20130402131891,4,28408869.148643,28408869.148643,5,6,2,6,0,4,0,2,0,1,0,3
20130402131891,5,2029202.765041,2029202.765041,5,6,2,6,0,4,0,2,0,1,0,3
20130402131895,8,39853474.324018,39853474.324018,4,0,1,4,0,3,6,2,6,1,3,5
20130402131895,9,6015619.652342,6015619.652342,4,6,1,2,6,3,6,2,6,1,0,5
20130402131895,16,4511714.739257,4511714.739257,4,3,1,4,0,3,0,2,0,1,3,5
20130402131903,9,4382615.920673,4382615.920673,5,5,2,5,0,4,0,2,0,3,2,1
20130402131903,13,2191307.960336,2191307.960336,5,5,1,2,2,4,0,2,0,3,4,1
20130402131903,14,6573923.881009,6573923.881009,5,2,2,5,2,4,0,2,0,3,5,1
20130402131934,3,445966.828441,445966.828441,1,3,2,2,0,5,0,3,1,4,4,2
20130402131934,8,445966.828441,445966.828441,1,4,2,2,0,5,0,3,1,4,0,2
20130402131934,20,445966.828441,445966.828441,1,5,1,5,0,5,0,3,0,4,0,2
20130402131945,8,12454548.900048,12454548.900048,3,3,2,6,6,5,6,2,6,1,6,4
20130402131945,15,12454548.900048,12454548.900048,3,5,1,5,6,5,6,2,5,1,6,4
20130402131945,17,59366740.635849,59366740.635849,3,6,1,5,6,5,5,2,4,1,6,4
20130402131953,5,15153759.215926,15153759.215926,5,3,2,6,0,2,0,3,0,4,2,1
20130402131953,11,7576879.607963,7576879.607963,5,5,1,6,0,2,0,3,0,4,0,1
20130402131953,16,27276782.914323,27276782.914323,5,4,2,2,0,2,0,3,0,4,3,1
20130402131968,7,14526822.588968,14526822.588968,2,5,2,2,0,1,0,5,2,4,3,3
20130402131968,9,4842268.547004,4842268.547004,2,2,2,2,0,1,2,5,2,4,2,3
20130402131968,12,9684554.041964,9684554.041964,2,4,2,5,0,1,0,5,0,4,2,3
20130402131978,3,8846137.737993,8846137.737993,2,6,2,4,0,3,0,4,0,1,0,5
20130402131978,9,88461271.816163,88461271.816163,2,5,2,4,0,3,2,4,1,1,0,5
20130402131978,10,11794850.317323,11794850.317323,2,6,2,4,0,3,0,4,0,1,1,5
20130402131981,12,16024245.813286,16024245.813286,4,5,1,3,0,1,0,2,1,3,3,5
20130402131981,15,9316433.061907,9316433.061907,4,3,1,2,0,1,0,2,0,3,1,5
20130402131981,22,11179699.260153,11179699.260153,4,4,1,4,0,1,0,2,3,3,2,5
20130402132017,9,703154.541347,703154.541347,1,6,1,1,1,5,0,4,0,2,3,3
20130402132017,15,3164197.742408,3164197.742408,1,4,1,5,0,5,0,4,0,2,2,3
20130402132017,16,14274038.573147,14274038.573147,1,5,2,5,0,5,0,4,0,2,0,3
20130402132028,3,1528084.164910,1528084.164910,2,3,2,6,0,3,0,4,-2,1,5,5
20130402132028,10,9168514.616400,9168514.616400,2,6,1,6,0,3,0,4,4,1,3,5
20130402132028,14,6112343.077600,6112343.077600,2,5,1,5,3,3,0,4,0,1,5,5
20130402132044,11,228794.077851,228794.077851,2,6,2,3,1,5,0,3,0,4,0,1
20130402132044,12,457583.987093,457583.987093,2,6,2,2,1,5,0,3,0,4,0,1
20130402132044,14,3889482.649027,3889482.649027,2,6,1,5,1,5,0,3,0,4,0,1
20130402132064,3,1908255.889072,1908255.889072,5,4,1,5,2,2,0,1,3,4,6,3
20130402132064,9,1431193.920474,1431193.920474,5,5,2,3,2,2,0,1,1,4,3,3
20130402132064,11,954127.944536,954127.944536,5,4,2,5,0,2,0,1,0,4,3,3
20130402132077,2,820682.627723,820682.627723,3,6,1,6,0,5,0,1,0,4,0,2
20130402132077,3,273559.289257,273559.289257,3,6,1,6,0,5,0,1,0,4,0,2
20130402132077,11,3282725.750939,3282725.750939,3,6,1,6,0,5,0,1,0,4,0,2
20130402132120,4,554223.739234,554223.739234,1,4,1,6,1,4,3,2,2,5,3,3
20130402132120,5,20136771.922546,20136771.922546,1,4,1,5,1,4,2,2,3,5,1,3
20130402132120,6,1108447.478467,1108447.478467,1,6,1,5,3,4,4,2,2,5,4,3
20130402132132,5,5607911.491216,5607911.491216,2,6,1,5,0,1,0,4,1,3,1,5
20130402132132,13,934660.327078,934660.327078,2,5,2,4,0,1,0,4,3,3,2,5
20130402132132,17,34582162.921876,34582162.921876,2,5,1,4,0,1,0,4,4,3,4,5
20130402132153,8,3368992.466077,3368992.466077,4,6,2,6,0,3,0,5,0,1,0,2
20130402132153,9,3368992.466077,3368992.466077,4,6,2,6,0,3,0,5,0,1,0,2
20130402132153,13,8422471.226674,8422471.226674,4,6,2,6,0,3,0,5,0,1,4,2
20130402132160,3,4872406.042890,4872406.042890,1,3,2,3,0,5,0,3,0,2,0,4
20130402132160,4,812074.982431,812074.982431,1,3,2,3,0,5,0,3,0,2,3,4
20130402132160,14,1624135.347630,1624135.347630,1,6,1,5,0,5,0,3,5,2,4,4
20130402132161,3,7208644.828979,7208644.828979,2,3,2,6,0,3,0,5,1,1,5,4
20130402132161,11,14417289.657958,14417289.657958,2,4,1,4,0,3,0,5,1,1,5,4
20130402132161,12,61273556.737169,61273556.737169,2,4,1,1,0,3,0,5,2,1,5,4
20130402132164,9,3390133.833181,3390133.833181,1,4,1,5,0,2,0,3,3,4,1,5
20130402132164,20,2260082.471999,2260082.471999,1,5,1,4,0,2,0,3,0,4,0,5
20130402132164,26,30511143.747531,30511143.747531,1,5,1,5,0,2,0,3,0,4,0,5
20130402132181,8,6881131.646459,6881131.646459,3,6,1,5,4,2,2,1,3,5,2,4
20130402132181,11,645105.706808,645105.706808,3,6,1,5,1,2,1,1,3,5,5,4
20130402132181,16,860140.942411,860140.942411,3,3,1,3,5,2,3,1,5,5,6,4
20130402132245,11,5493210.067115,5493210.067115,4,6,1,6,4,3,2,1,3,2,5,5
20130402132245,14,2746592.879846,2746592.879846,4,5,1,5,5,3,5,1,4,2,5,5
20130402132245,20,8239802.946961,8239802.946961,4,6,1,5,5,3,0,1,0,2,5,5
20130402132247,4,48991519.713626,48991519.713626,2,6,2,6,0,1,0,3,0,5,0,4
20130402132247,8,3302795.242159,3302795.242159,2,6,1,6,0,1,0,3,0,5,0,4
20130402132247,10,6605601.163368,6605601.163368,2,6,1,6,0,1,0,3,0,5,0,4
20130402132249,2,3344068.236599,3344068.236599,5,6,1,6,0,2,0,4,1,1,0,3
20130402132249,7,25080496.475390,25080496.475390,5,6,1,6,0,2,0,4,4,1,3,3
20130402132249,9,6688136.473199,6688136.473199,5,6,1,6,0,2,0,4,3,1,3,3
20130402132257,6,332117.058912,332117.058912,5,1,2,0,0,3,0,1,0,4,0,2
20130402132257,9,7970814.448784,7970814.448784,5,1,2,0,0,3,0,1,0,4,0,2
20130402132257,15,996351.176736,996351.176736,5,1,1,0,0,3,0,1,0,4,2,2
20130402132272,4,10669857.356889,10669857.356889,3,0,1,6,6,4,6,5,6,2,6,1
20130402132272,7,1778308.551773,1778308.551773,3,0,1,6,6,4,6,5,6,2,6,1
20130402132272,8,740962.148499,740962.148499,3,0,1,6,3,4,3,5,6,2,6,1
20130402132283,8,2088285.665976,2088285.665976,5,2,2,0,0,1,0,2,0,4,3,3
20130402132283,13,12529693.530694,12529693.530694,5,2,2,6,0,1,0,2,0,4,3,3
20130402132283,17,9397275.264312,9397275.264312,5,2,2,3,0,1,2,2,3,4,5,3
20130402132299,3,4473680.488001,4473680.488001,2,4,1,6,0,3,0,1,0,4,1,5
20130402132299,8,44736897.216984,44736897.216984,2,0,2,3,0,3,0,1,2,4,4,5
20130402132299,13,1491219.134585,1491219.134585,2,1,1,2,0,3,0,1,0,4,2,5
20130402132314,6,6379108.565790,6379108.565790,2,3,2,5,2,4,4,1,2,5,0,3
20130402132314,16,6379108.565790,6379108.565790,2,3,2,5,0,4,0,1,4,5,5,3
20130402132314,18,1594776.011814,1594776.011814,2,4,2,4,0,4,0,1,2,5,4,3
20130402132322,12,34519958.239938,34519958.239938,3,6,1,6,0,1,0,2,0,4,3,5
20130402132322,15,4314994.779992,4314994.779992,3,6,1,6,0,1,0,2,0,4,3,5
20130402132322,16,2876670.646810,2876670.646810,3,6,1,6,0,1,0,2,0,4,3,5
20130402132349,2,1262290.940905,1262290.940905,1,6,1,5,0,2,0,4,2,5,1,3
20130402132349,9,1262290.940905,1262290.940905,1,6,1,6,0,2,1,4,2,5,0,3
20130402132349,17,420763.646968,420763.646968,1,6,1,6,0,2,0,4,1,5,2,3
20130402132352,2,1126492.034331,1126492.034331,2,4,1,3,0,3,0,5,0,1,3,4
20130402132352,3,187747.320599,187747.320599,2,4,1,4,0,3,0,5,0,1,3,4
20130402132352,6,3379473.399415,3379473.399415,2,5,1,4,0,3,0,5,0,1,3,4
20130402132385,5,3529011.952771,3529011.952771,1,3,2,2,0,5,0,2,2,3,4,4
20130402132385,14,9528297.451809,9528297.451809,1,4,1,0,0,5,0,2,0,3,2,4
20130402132385,19,3529011.952771,3529011.952771,1,4,2,2,0,5,0,2,0,3,3,4
20130402132398,5,4263714.939387,4263714.939387,4,5,1,6,3,1,0,5,1,2,1,3
20130402132398,6,9593373.963020,9593373.963020,4,6,1,6,3,1,0,5,1,2,1,3
20130402132398,12,3197791.321007,3197791.321007,4,6,1,6,3,1,0,5,1,2,1,3
20130402132407,3,901616.107523,901616.107523,5,5,1,6,0,1,0,3,4,4,3,2
20130402132407,7,1127024.390040,1127024.390040,5,2,2,2,3,1,3,3,6,4,6,2
20130402132407,8,4282685.022006,4282685.022006,5,4,1,6,3,1,0,3,5,4,6,2
20130402132428,3,237465.525298,237465.525298,2,3,2,6,0,5,3,3,3,1,3,4
20130402132428,7,79155.650029,79155.650029,2,0,2,0,0,5,0,3,0,1,6,4
20130402132428,9,4828456.182447,4828456.182447,2,0,2,3,0,5,0,3,0,1,6,4
20130402132446,2,3858856.927142,3858856.927142,5,3,1,4,0,3,0,1,0,2,4,4
20130402132446,7,3858856.927142,3858856.927142,5,3,2,0,0,3,0,1,0,2,0,4
20130402132446,11,7717725.430866,7717725.430866,5,3,2,4,0,3,0,1,0,2,1,4
20130402132450,7,694008.039531,694008.039531,3,6,1,5,0,5,0,1,1,4,1,2
20130402132450,15,4164087.379596,4164087.379596,3,6,1,6,0,5,0,1,2,4,0,2
20130402132450,21,4164087.379596,4164087.379596,3,6,1,6,0,5,0,1,0,4,2,2
20130402132466,8,2462535.543015,2462535.543015,2,3,2,6,0,4,0,1,3,5,0,3
20130402132466,16,1094460.241340,1094460.241340,2,4,1,6,0,4,3,1,3,5,0,3
20130402132466,17,12039073.489909,12039073.489909,2,5,1,6,0,4,0,1,3,5,0,3
20130402132489,5,4955825.357004,4955825.357004,1,3,1,6,4,4,3,2,0,5,5,3
20130402132489,7,33589493.608862,33589493.608862,1,6,1,6,0,4,0,2,0,5,6,3
20130402132489,15,1651938.885591,1651938.885591,1,6,1,6,0,4,0,2,0,5,5,3
20130402132500,6,3485016.074158,3485016.074158,1,4,2,1,0,4,0,2,2,5,4,3
20130402132500,12,1742510.737968,1742510.737968,1,4,1,2,0,4,0,2,1,5,1,3
20130402132500,20,2613763.406063,2613763.406063,1,4,2,1,0,4,0,2,2,5,2,3
20130402132504,5,3612156.250546,3612156.250546,1,5,1,6,0,3,1,2,6,4,6,5
20130402132504,12,3612156.250546,3612156.250546,1,5,2,6,0,3,4,2,3,4,5,5
20130402132504,18,7224307.082861,7224307.082861,1,5,2,6,0,3,2,2,3,4,6,5
20130402132505,10,733102.366141,733102.366141,4,6,2,1,0,5,0,1,0,2,1,3
20130402132505,14,1099653.549212,1099653.549212,4,6,2,6,0,5,0,1,0,2,0,3
20130402132505,17,1099653.549212,1099653.549212,4,4,2,4,0,5,1,1,0,2,0,3
20130403130002,7,525303.791486,525303.791486,2,6,1,6,0,4,0,3,0,5,0,1
20130403130002,8,4202424.238372,4202424.238372,2,6,1,6,0,4,0,3,0,5,0,1
20130403130002,12,1050607.582972,1050607.582972,2,1,1,0,0,4,0,3,0,5,6,1
20130403130003,16,13135650.628430,13135650.628430,4,3,2,4,0,2,2,3,1,5,0,1
20130403130003,24,19703502.378163,19703502.378163,4,5,1,4,0,2,0,3,0,5,2,1
20130403130003,27,22987428.253030,22987428.253030,4,3,2,2,0,2,0,3,0,5,4,1
20130403130004,2,2682667.083024,2682667.083024,4,3,2,2,1,3,5,5,5,2,4,1
20130403130004,4,8047997.783961,8047997.783961,4,3,2,3,0,3,5,5,5,2,1,1
20130403130004,10,223555.012734,223555.012734,4,3,1,3,2,3,3,5,4,2,3,1
20130403130019,18,1009671.677212,1009671.677212,5,6,2,6,6,2,6,1,0,3,4,4
20130403130019,19,8077425.355543,8077425.355543,5,6,2,6,6,2,5,1,5,3,6,4
20130403130019,25,17568404.043644,17568404.043644,5,6,2,6,5,2,0,1,0,3,5,4
20130403130022,5,683617.482803,683617.482803,5,4,2,5,4,3,0,2,3,4,3,1
20130403130022,6,2050852.448410,2050852.448410,5,4,2,4,4,3,0,2,2,4,4,1
20130403130022,9,2050852.448410,2050852.448410,5,4,2,4,3,3,0,2,1,4,0,1
20130403130024,6,233523.379147,233523.379147,4,5,1,6,0,2,0,5,0,3,0,1
20130403130024,10,700570.137440,700570.137440,4,5,1,6,0,2,0,5,0,3,5,1
20130403130024,16,116762.842013,116762.842013,4,5,2,6,2,2,0,5,0,3,6,1
20130403130040,4,2715770.733635,2715770.733635,1,4,1,5,0,4,4,3,3,5,2,2
20130403130040,6,4345233.173816,4345233.173816,1,5,1,5,0,4,2,3,4,5,1,2
