TUCASEID,TULINENO,WECANTRIL,WEGENHTH,WEHBP,WEPAINMD,WEREST,WETYPICAL,WRTELIG,WUFINLWGT,WXCANTRIL,WXGENHTH,WXHBP,WXPAINMD,WXREST,WXTYPICAL
20130302132174,1,10,1,2,2,1,2,710,3625903.945030,0,0,0,0,0,0
20130302132177,1,9,4,1,2,1,2,972,9588293.474799,0,0,0,0,0,0
20130302132179,1,7,3,2,2,3,2,865,16791230.063190,0,0,0,0,0,0
20130302132180,1,4,3,2,2,1,2,657,1576411.005868,0,0,0,0,0,0
20130302132191,1,10,4,2,2,3,2,1018,11337079.737613,0,0,0,0,0,0
20130302132195,1,8,2,1,1,1,2,916,8028758.430351,0,0,0,0,0,0
20130302132196,1,9,2,1,2,1,1,840,1875823.360940,0,0,0,0,0,0
20130302132198,1,10,4,1,2,1,2,840,24121647.968543,0,0,0,0,0,0
20130302132200,1,10,3,1,2,1,2,765,28769520.247548,0,0,0,0,0,0
20130302132205,1,9,3,1,2,1,1,1040,8787518.562706,0,0,0,0,0,0
20130302132208,1,6,2,1,2,2,2,775,3475055.981009,0,0,0,0,0,0
20130302132213,1,6,2,2,2,1,2,883,10036413.862809,0,0,0,0,0,0
20130302132214,1,5,4,1,2,1,1,854,6937351.183940,0,0,0,0,0,0
20130302132219,1,5,2,2,2,1,1,939,3088967.114699,0,0,0,0,0,0
20130302132220,1,4,3,2,2,4,3,810,4612402.648485,0,0,0,0,0,0
20130302132221,1,10,2,2,2,1,1,1090,11249083.964644,0,0,0,0,0,0
20130302132228,1,8,2,2,2,2,1,1168,6390055.014518,0,0,0,0,0,0
20130302132229,1,4,4,2,2,1,2,1000,15056749.074700,0,0,0,0,0,0
20130302132232,1,3,4,2,1,3,1,855,2954937.142612,0,0,0,0,0,0
20130302132238,1,7,3,2,2,1,1,1050,3904528.773504,0,0,0,0,0,0
20130302132239,1,8,3,1,2,1,2,898,17749929.659123,0,0,0,0,0,0
20130302132242,1,8,2,2,1,2,2,820,20258056.524803,0,0,0,0,0,0
20130302132248,1,8,2,2,2,1,1,780,4711686.057145,0,0,0,0,0,0
20130302132250,1,8,2,2,1,3,3,837,5007546.372956,0,0,0,0,0,0
20130302132251,1,8,3,1,2,1,2,1020,7089937.727531,0,0,0,0,0,0
20130302132258,1,3,1,2,2,4,2,978,6567578.086210,0,0,0,0,0,0
20130302132259,1,8,2,2,1,1,2,900,6073267.744617,0,0,0,0,0,0
20130302132260,1,8,2,1,1,3,2,920,22551684.151307,0,0,0,0,0,0
20130302132264,1,10,3,1,1,1,2,900,5144022.291112,0,0,0,0,0,0
20130302132265,1,6,2,2,1,2,2,1020,21984538.526072,0,0,0,0,0,0
20130302132269,1,5,3,1,2,1,1,541,1978270.077142,0,0,0,0,0,0
20130302132273,1,10,1,2,2,1,2,845,2835270.866780,0,0,0,0,0,0
20130302132277,1,5,2,2,2,1,2,690,11023829.287689,0,0,0,0,0,0
20130302132278,1,6,3,1,2,4,2,880,8121232.151581,0,0,0,0,0,0
20130302132282,1,5,2,2,2,4,1,1344,6008268.404776,0,0,0,0,0,0
20130302132286,1,4,2,2,2,2,1,900,3032202.265554,0,0,0,0,0,0
20130302132287,1,8,2,2,2,1,2,975,4905570.430077,0,0,0,0,0,0
20130302132289,1,6,1,2,1,1,1,785,5334918.810554,0,0,0,0,0,0
20130302132293,1,5,5,1,1,1,2,665,2120420.390533,0,0,0,0,0,0
20130302132296,1,9,2,1,2,2,2,898,2571738.829087,0,0,0,0,0,0
20130302132298,1,4,4,2,1,2,1,790,8653639.044044,0,0,0,0,0,0
20130302132301,1,10,3,1,2,1,1,754,16903263.498391,0,0,0,0,0,0
20130302132302,1,6,3,1,2,2,1,1050,10470447.744757,0,0,0,0,0,0
20130302132303,1,6,4,2,2,2,2,815,1032373.185343,0,0,0,0,0,0
20130302132304,1,5,2,2,2,2,2,1023,6914243.413931,0,0,0,0,0,0
20130302132316,1,9,3,1,2,1,2,660,19395191.704179,0,0,0,0,0,0
20130302132323,1,10,2,1,2,1,2,809,6751280.972252,0,0,0,0,0,0
20130302132324,1,8,4,1,1,2,2,915,2358184.002733,0,0,0,0,0,0
20130302132325,1,5,1,1,2,1,1,870,3121434.246863,0,0,0,0,0,0
20130302132327,1,5,3,2,1,2,2,875,6900469.588371,0,0,0,0,0,0
20130302132328,1,8,2,1,2,2,2,780,10173203.613829,0,0,0,0,0,0
20130302132330,1,7,3,1,2,3,1,855,8985511.053682,0,0,0,0,0,0
20130302132335,1,6,3,1,1,1,2,1136,7195938.556659,0,0,0,0,0,0
20130302132340,1,10,1,1,2,1,1,775,1891736.392690,0,0,0,0,0,0
20130302132343,1,5,3,1,1,1,2,806,3528780.610010,0,0,0,0,0,0
20130302132345,1,3,3,1,1,3,2,1025,3016073.877857,0,0,0,0,0,0
20130302132346,1,7,3,1,2,1,2,1058,9407803.738873,0,0,0,0,0,0
20130302132347,1,10,1,2,2,1,2,760,19578709.955469,0,0,0,0,0,0
20130302132355,1,10,3,2,2,1,2,805,7591359.452134,0,0,0,0,0,0
20130302132356,1,7,3,2,2,2,1,1033,12889897.431522,0,0,0,0,0,0
20130302132357,1,7,4,2,2,2,2,960,9485803.335036,0,0,0,0,0,0
20130302132358,1,7,2,2,2,2,3,870,2697584.029524,0,0,0,0,0,0
20130302132359,1,9,2,2,1,1,2,840,7434757.322366,0,0,0,0,0,0
20130302132369,1,9,1,2,1,3,1,945,3922168.403753,0,0,0,0,0,0
20130302132370,1,6,3,2,2,1,2,1258,20053469.779810,0,0,0,0,0,0
20130302132373,1,7,4,2,2,1,2,780,35942453.787749,0,0,0,0,0,0
20130302132374,1,7,2,1,2,2,1,852,7997083.726551,0,0,0,0,0,0
20130302132375,1,8,4,1,2,1,2,839,4712471.908370,0,0,0,0,0,0
20130302132376,1,10,2,2,2,2,1,930,20462994.145432,0,0,0,0,0,0
20130302132377,1,5,4,2,2,1,3,727,10688208.440932,0,0,0,0,0,0
20130302132381,1,7,1,2,2,2,1,830,6303819.716397,0,0,0,0,0,0
20130302132384,1,10,2,1,2,4,3,869,8256607.275260,0,0,0,0,0,0
20130302132386,1,7,3,2,1,1,2,1015,4981212.602014,0,0,0,0,0,0
20130302132388,1,9,1,2,2,1,2,990,10913904.557039,0,0,0,0,0,0
20130302132389,1,5,4,1,2,2,2,800,929163.575524,0,0,0,0,0,0
20130302132390,1,3,1,2,2,2,3,740,17383650.433401,0,0,0,0,0,0
20130302132391,1,5,3,1,2,2,2,880,19812997.383869,0,0,0,0,0,0
20130302132392,1,10,2,1,1,1,1,877,5108371.718413,0,0,0,0,0,0
20130302132393,1,8,2,2,2,2,2,835,4284019.173618,0,0,0,0,0,0
20130302132395,1,8,3,2,2,2,2,850,9574454.793556,0,0,0,0,0,0
20130302132399,1,10,4,1,2,3,1,1060,6660200.706496,0,0,0,0,0,0
20130302132401,1,6,3,2,2,1,2,785,2796626.133189,0,0,0,0,0,0
20130302132404,1,5,4,2,2,4,2,800,5386701.707937,0,0,0,0,0,0
20130302132408,1,7,3,1,1,2,2,995,5810316.369763,0,0,0,0,0,0
20130302132409,1,10,1,1,1,1,2,710,17326266.927967,0,0,0,0,0,0
20130302132412,1,10,1,1,2,2,1,1015,4506591.331926,0,0,0,0,0,0
20130302132415,1,8,2,1,2,1,1,840,16545052.651093,0,0,0,0,0,0
20130302132416,1,4,2,2,2,3,2,904,6345144.669177,0,0,0,0,0,0
20130302132419,1,8,3,2,2,2,2,1045,6892261.957333,0,0,0,0,0,0
20130302132424,1,9,3,2,1,1,1,970,11695330.215703,0,0,0,0,0,0
20130302132431,1,9,2,1,1,2,2,1065,18872663.427459,0,0,0,0,0,0
20130302132435,1,8,1,2,2,1,1,750,2082036.292980,0,0,0,0,0,0
20130302132436,1,7,3,1,1,4,2,1020,4461922.303885,0,0,0,43,0,0
20130302132438,1,3,3,2,2,2,1,878,7248387.440247,0,0,0,0,0,0
20130302132443,1,6,2,2,2,1,2,778,11142449.756737,0,0,0,0,0,0
20130302132451,1,5,5,1,1,2,2,958,8923058.299312,0,0,0,0,0,0
20130302132454,1,5,2,2,2,4,2,1090,9141161.144941,0,0,0,0,0,0
20130302132458,1,10,2,1,2,1,1,950,8030579.343919,0,0,0,0,0,0
20130302132461,1,7,3,2,2,2,2,960,14214621.128711,0,0,0,0,0,0
20130302132462,1,10,1,2,2,1,2,906,22142855.152785,0,0,0,0,0,0
20130302132463,1,8,3,1,1,2,2,870,14981112.835074,0,0,0,0,0,0
20130302132467,1,4,3,2,1,1,2,970,3380100.700541,0,0,0,0,0,0
20130302132470,1,6,2,2,2,3,2,580,6051789.141738,0,0,0,0,0,0
20130302132476,1,8,3,1,2,3,3,940,5666742.221887,0,0,0,0,0,0
20130302132477,1,5,4,1,1,4,2,885,2290543.157912,0,0,0,0,0,0
20130302132478,1,8,1,2,2,2,2,625,1768096.852525,0,0,43,0,0,0
20130302132481,1,3,4,1,1,2,2,695,7438209.483714,0,0,0,0,0,0
20130302132482,1,8,4,2,1,3,2,1130,7419835.647795,0,0,0,0,0,0
20130302132490,1,10,3,1,2,1,1,893,7586535.762158,0,0,0,0,0,0
20130302132495,1,7,2,2,2,2,2,810,4139749.158534,0,0,0,0,0,0
20130302132496,1,7,2,2,2,2,3,915,8257984.124218,0,0,0,0,0,0
20130302132497,1,8,4,2,2,1,1,765,7150013.365419,0,0,0,0,0,0
20130302132499,1,9,2,1,1,1,1,1119,3467027.116187,0,0,0,0,0,0
20130302132501,1,8,2,2,2,2,2,810,3564355.067410,0,0,0,0,0,0
20130302132503,1,9,2,2,2,2,2,841,3020089.820384,0,0,0,0,0,0
20130302132507,1,8,2,2,2,1,2,960,10740297.437451,0,0,0,0,0,0
20130302132509,1,10,3,1,2,1,2,778,2112006.859312,0,0,0,0,0,0
20130302132510,1,8,2,2,2,2,2,873,2880376.737626,0,0,0,0,0,0
20130302132513,1,7,2,2,2,1,2,929,5400254.272852,0,0,0,0,0,0
20130302132515,1,9,1,2,2,2,1,779,15944083.471445,0,0,0,0,0,0
20130302132516,1,6,2,2,2,1,1,940,29319485.783113,0,0,0,0,0,0
20130302132519,1,9,4,1,2,3,1,900,4505491.581199,0,0,0,0,0,0
20130302132521,1,8,3,2,2,4,2,1107,48594316.375889,0,0,0,0,0,0
20130302132522,1,6,2,2,2,2,1,994,2911143.102718,0,0,0,0,0,0
20130302132525,1,5,2,2,2,2,2,842,2502236.034811,0,0,0,0,0,0
20130302132526,1,3,5,2,1,3,3,960,3675504.706697,0,0,0,0,0,0
20130302132527,1,5,1,2,2,2,2,780,3717898.438117,42,0,0,0,0,0
20130303130054,1,8,3,2,2,1,2,1080,7352152.595787,0,0,0,0,0,0
20130303130111,1,5,2,2,2,1,2,660,14186630.676174,0,0,0,0,0,0
20130303130146,1,7,4,2,1,1,2,630,2048373.910622,0,0,0,0,0,0
20130303130521,1,5,3,2,1,2,2,735,9721766.704073,0,0,0,0,0,0
20130303130538,1,6,3,2,2,2,2,900,5842995.204974,0,0,0,0,0,0
20130303130539,1,9,2,1,2,1,1,785,4617492.949366,0,0,0,0,0,0
20130303130558,1,10,2,1,2,1,2,759,13781368.962866,0,0,0,0,0,0
20130303130575,1,8,4,2,1,3,1,1059,24534742.943209,0,0,0,0,0,0
20130303130577,1,8,2,1,2,1,2,1020,5213636.984141,0,0,0,0,0,0
20130303130579,1,7,3,2,1,3,3,800,2892826.040154,0,0,0,0,0,0
20130303130603,1,9,3,2,2,2,1,750,7575225.144346,0,0,0,0,0,0
20130303130642,1,9,2,1,2,1,2,1020,4188662.137962,0,0,43,0,0,0
20130303130643,1,5,4,1,1,1,1,770,4214632.925176,0,0,0,0,0,0
20130303130661,1,6,5,2,1,4,3,890,4530225.377019,0,0,0,0,0,0
20130303130669,1,5,4,2,1,3,2,910,22666620.105206,0,0,0,0,0,0
20130303130685,1,2,4,1,2,2,3,1125,3320623.942315,0,0,0,0,0,0
20130303130700,1,8,2,1,2,2,2,720,2415842.713199,0,0,0,0,0,0
20130303130714,1,5,3,1,2,2,3,664,1621980.245157,0,0,0,0,0,0
20130303130736,1,8,3,1,1,1,1,1035,6506956.660937,0,0,0,0,0,0
20130303130764,1,8,4,1,1,2,1,748,30062780.199231,0,0,0,0,0,0
20130303130788,1,7,1,2,2,1,1,870,3560301.183443,0,0,0,0,0,0
20130303130793,1,8,2,2,2,1,2,930,5633399.487767,0,0,0,0,0,0
20130303130807,1,3,2,1,2,1,3,810,6316120.261863,0,0,0,0,0,0
20130303130808,1,7,3,2,2,1,2,955,20380787.768485,0,0,0,0,0,0
20130303130820,1,7,2,1,2,2,1,870,12860082.449915,0,0,0,0,0,0
20130303130830,1,5,4,1,1,2,2,978,28432065.951498,0,0,0,0,0,0
20130303130836,1,10,1,2,2,2,2,953,33452165.869126,0,0,0,0,0,0
20130303130865,1,8,3,2,2,3,2,750,5396555.899267,0,0,0,0,0,0
20130303130869,1,10,4,2,1,2,1,740,21684893.025826,0,0,0,0,0,0
20130303130882,1,10,2,2,1,1,1,900,7446982.448356,0,0,0,0,0,0
20130303130887,1,5,4,1,1,1,2,900,7611609.452067,0,0,0,0,0,0
20130303130918,1,7,2,1,2,2,2,1063,24459809.933703,0,0,0,0,0,0
20130303130969,1,7,2,2,2,1,2,810,6669895.647468,0,0,0,0,0,0
20130303130989,1,8,3,2,2,1,2,810,3454220.006418,0,0,0,0,0,0
20130303130999,1,6,5,2,2,1,1,765,4945410.380065,0,0,0,0,0,0
20130303131038,1,7,1,2,1,3,2,883,10320615.735945,0,0,0,0,0,0
20130303131057,1,8,3,1,1,1,2,930,2975868.639714,0,0,0,0,0,0
20130303131081,1,10,1,2,2,2,2,575,5133100.081175,0,0,0,0,0,0
20130303131091,1,7,1,2,2,1,1,900,17628474.406721,0,0,0,0,0,0
20130303131093,1,3,5,1,2,4,2,990,1233534.941291,0,0,0,0,0,0
20130303131094,1,10,2,2,2,3,2,1020,1984989.058789,0,0,0,0,0,0
20130303131109,1,3,4,2,2,3,2,970,8026991.033037,0,0,0,0,0,0
20130303131154,1,7,3,2,2,2,2,1023,4506995.368963,0,0,0,0,0,0
20130303131204,1,6,2,2,2,2,1,761,2731042.836366,0,0,0,0,0,0
20130303131210,1,7,2,2,2,1,2,540,3553002.253934,0,0,0,0,0,0
20130303131226,1,10,2,1,2,1,2,790,6499647.483260,0,0,0,0,0,0
20130303131250,1,8,3,2,2,2,1,939,7873069.544065,0,0,0,0,0,0
20130303131279,1,8,4,1,1,2,1,960,1604274.962927,0,0,0,0,0,0
20130303131291,1,10,2,2,1,2,1,935,7068518.342693,0,0,0,0,0,0
20130303131294,1,10,4,2,2,1,2,865,4805993.965590,0,0,0,0,0,0
20130303131319,1,10,1,1,2,1,2,890,3163943.478775,0,0,0,0,0,0
20130303131337,1,8,2,2,2,4,1,929,10227042.285734,0,0,0,0,0,0
20130303131339,1,7,2,2,1,1,2,730,1408256.951801,0,0,0,0,0,0
20130303131348,1,8,2,1,1,1,2,955,11315193.980187,0,0,0,0,0,0
20130303131383,1,7,3,2,2,1,3,870,9379443.797935,0,0,0,0,0,0
20130303131394,1,10,2,2,2,1,1,1440,6277065.155166,0,0,0,0,0,0
20130303131422,1,8,1,2,2,2,2,860,2392118.089770,0,0,0,0,0,0
20130303131430,1,10,2,2,2,2,2,840,5505963.743937,0,0,0,0,0,0
20130303131439,1,6,2,1,2,1,3,780,3663991.295118,0,0,0,0,0,0
20130303131456,1,8,2,2,2,1,1,990,3783838.596149,0,0,0,0,0,0
20130303131503,1,7,4,1,1,3,1,1016,5897121.118931,0,0,0,0,0,0
20130303131544,1,8,2,1,2,2,1,930,7699704.059310,0,0,0,0,0,0
20130303131546,1,9,2,2,1,1,2,795,7626529.627002,0,0,0,0,0,0
20130303131572,1,1,5,1,1,2,1,783,11648704.788641,0,0,0,0,0,0
20130303131579,1,5,3,2,2,2,1,895,1679992.225005,0,0,0,0,0,0
20130303131604,1,0,5,1,2,4,3,836,7750220.853810,0,0,0,0,0,0
20130303131606,1,10,1,2,2,1,1,840,1946667.427040,0,0,0,0,0,0
20130303131608,1,5,3,1,1,2,2,990,7155444.439620,0,0,0,0,0,0
20130303131630,1,5,2,1,2,2,1,855,6568690.383422,0,0,0,0,0,0
20130303131636,1,8,2,2,1,2,2,1050,6210711.156493,0,0,0,0,0,0
20130303131660,1,8,1,2,2,2,1,900,7611609.452067,0,0,0,0,0,0
20130303131678,1,7,2,2,2,1,2,900,2905522.265405,0,0,0,0,0,0
20130303131679,1,5,1,2,2,1,1,737,5272456.322902,0,0,0,0,0,0
20130303131682,1,5,5,2,2,1,1,1005,4850366.542304,0,0,0,0,0,0
20130303131711,1,3,5,1,1,1,3,897,3995161.988883,0,0,0,0,0,0
20130303131735,1,6,2,2,2,2,3,865,2086659.018843,0,0,0,0,0,0
20130303131743,1,4,5,1,1,3,2,840,3074583.279891,0,0,0,0,0,0
20130303131745,1,8,4,2,1,2,2,840,10727398.867313,0,0,0,0,0,0
20130303131752,1,5,4,2,2,2,2,780,15718468.235518,0,0,0,0,0,0
20130303131799,1,8,2,2,1,3,3,905,2768011.192552,0,0,0,0,0,0
20130303131804,1,10,4,1,2,3,2,750,2008379.195036,0,0,0,0,0,0
20130303131816,1,7,3,2,2,3,3,845,8143221.859339,0,0,0,0,0,0
20130303131848,1,5,2,2,2,1,2,889,6495766.782733,0,0,0,0,0,0
20130303131877,1,8,3,2,2,2,2,777,5962122.147037,0,0,0,0,0,0
20130303131882,1,9,3,2,2,2,3,960,3751610.287234,0,0,0,0,0,0
20130303131887,1,10,3,1,2,1,2,660,22564197.805881,0,0,0,0,0,0
20130303131906,1,8,2,2,1,2,1,930,20727588.787877,0,0,0,0,0,0
20130303131913,1,9,1,2,2,2,2,965,15720987.701742,0,0,0,0,0,0
20130303131966,1,5,3,2,1,1,1,960,17440850.550118,0,0,0,0,0,0
20130303131977,1,3,5,2,1,4,2,675,3137597.134733,0,0,0,0,0,0
20130303131995,1,8,2,1,2,1,2,810,5281935.129224,0,0,0,0,0,0
20130303132003,1,10,1,2,2,1,1,799,4121872.030526,0,0,0,0,0,0
20130303132017,1,10,1,2,2,2,1,934,3927862.514875,0,0,0,0,0,0
20130303132019,1,4,4,2,1,4,3,721,8451445.703146,0,0,0,0,0,0
20130303132025,1,8,3,1,2,1,1,670,13221317.950751,0,0,0,0,0,0
20130303132028,1,7,3,2,2,2,2,914,6842644.323097,0,0,0,0,0,0
20130303132032,1,8,1,2,2,4,2,1055,5864244.464823,0,0,0,0,0,0
20130303132033,1,7,2,2,1,3,2,755,32401133.818101,0,0,0,0,0,0
20130303132052,1,5,3,2,1,1,1,665,2664134.591809,0,0,0,0,0,0
20130303132062,1,7,3,2,2,2,2,954,4192449.035955,0,0,0,0,0,0
20130303132096,1,5,2,2,2,2,2,750,18623457.031947,0,0,0,0,0,0
20130303132107,1,8,2,1,2,2,1,735,11325099.449614,0,0,0,0,0,0
20130303132116,1,4,3,1,1,1,1,660,2440667.333722,0,0,0,0,42,0
20130303132117,1,8,2,2,1,1,1,765,6157707.310204,0,0,0,0,0,0
20130303132126,1,6,4,2,2,2,2,725,4091578.922354,0,0,0,0,0,0
20130303132136,1,10,3,2,2,1,2,930,943510.552683,0,0,0,0,0,0
20130303132138,1,8,3,2,1,2,2,794,5759935.696903,0,0,0,0,0,0
20130303132175,1,8,4,1,2,2,2,750,9540742.540875,0,0,0,0,0,0
20130303132188,1,7,2,1,2,1,1,680,4711067.152525,0,0,0,0,0,0
20130303132200,1,10,2,2,2,1,2,615,2962161.395503,0,0,0,0,0,0
20130303132206,1,8,2,1,1,2,1,971,16155807.943797,0,0,0,0,0,0
20130303132211,1,5,2,2,2,2,2,1000,24470810.331832,0,0,0,0,0,0
20130303132213,1,7,3,1,2,2,2,870,18588338.247269,0,0,0,0,0,0
20130303132231,1,8,3,2,1,1,1,720,7363495.342723,0,0,0,0,0,0
20130303132251,1,8,4,1,1,3,3,1050,4010666.161519,0,0,0,0,0,0
20130303132262,1,10,2,2,2,1,1,690,18215937.300831,0,0,0,0,0,0
20130303132286,1,9,3,1,2,2,2,960,3691427.999030,0,0,0,0,0,0
20130303132306,1,8,2,1,1,2,1,900,10212171.122641,0,0,0,0,0,0
20130303132326,1,5,4,2,1,4,3,1110,9259045.512867,0,0,0,0,0,0
20130303132337,1,5,3,1,1,2,2,650,7980047.016930,0,0,0,0,0,0
20130303132354,1,7,2,2,2,1,2,983,6494385.566082,0,0,0,0,0,0
20130303132357,1,7,4,1,2,3,2,906,7550532.410014,0,0,0,0,0,0
20130303132385,1,10,4,2,2,1,1,610,6633384.135846,0,0,0,0,0,0
20130303132407,1,7,3,2,2,2,1,965,10588247.496332,0,0,0,0,0,0
20130303132426,1,8,3,2,2,2,2,900,2627010.169484,0,0,0,0,0,0
20130303132433,1,7,2,1,2,1,2,760,3422797.132812,42,0,0,0,0,0
20130303132434,1,8,3,2,2,1,1,800,13736749.789632,0,0,0,0,0,0
20130303132446,1,10,2,2,2,2,2,860,3393323.597538,0,0,0,0,0,0
20130303132447,1,5,2,2,2,3,2,900,6208786.295519,0,0,0,0,0,0
20130303132471,1,10,3,1,2,1,2,960,10484500.312250,0,0,0,0,0,0
20130303132490,1,8,2,1,1,2,1,858,3938604.147729,0,0,0,0,41,0
20130303132497,1,5,3,1,2,2,2,685,3850622.073493,0,0,0,0,0,0
20130303132500,1,5,2,2,1,2,1,802,3804804.649064,0,0,0,0,0,0
20130303132514,1,8,2,2,1,1,2,735,2951319.738448,0,0,0,0,0,0
20130312120626,1,8,2,2,2,2,1,870,8187189.160597,0,0,0,0,42,0
20130312120991,1,8,3,1,1,1,2,900,14329887.098500,0,0,0,0,0,0
20130312121054,1,8,2,2,2,1,2,960,3605224.389041,0,0,0,0,0,0
20130312121692,1,10,2,2,2,1,2,818,5668075.832100,0,0,0,0,0,0
20130312121977,1,7,3,1,1,2,2,945,8778199.703654,0,0,0,0,0,0
20130312122180,1,7,3,2,2,2,1,450,7071319.591051,0,0,0,0,0,0
20130312122247,1,10,1,2,2,2,1,777,2523040.667590,0,0,0,0,0,0
20130401131132,1,8,1,2,2,4,2,870,19272967.795026,0,0,0,0,0,0
20130401131382,1,8,2,2,2,2,2,975,3254122.431349,0,0,0,0,0,0
20130401131498,1,8,4,1,2,2,2,940,29684790.762164,0,0,0,0,0,0
20130401131705,1,5,1,2,2,2,3,960,6243203.654298,0,0,0,0,0,0
20130401132076,1,4,2,1,2,4,2,970,4932297.092948,0,0,0,0,0,0
20130401132110,1,5,4,1,1,2,3,870,8188457.972582,0,0,0,0,0,0
20130401132224,1,10,2,2,1,1,1,810,4968089.799865,0,0,0,0,0,0
20130401132273,1,6,3,1,2,1,2,1020,5604264.718822,0,0,0,0,0,0
20130401132301,1,8,2,2,2,1,2,960,2481940.999065,0,0,0,0,0,0
20130401132501,1,6,3,1,2,3,2,904,11117577.589292,0,0,0,0,0,0
20130401132547,1,7,2,2,2,2,2,835,5917765.163622,0,0,0,0,0,0
20130402130046,1,9,2,2,2,1,2,883,28210135.383113,0,0,0,0,0,0
20130402130054,1,9,1,1,1,1,2,915,39412668.362125,0,0,0,0,0,0
20130402130062,1,1,4,1,1,3,2,810,7307875.155517,0,0,0,0,0,0
20130402130089,1,4,4,1,1,2,2,863,14017691.396424,0,0,0,0,0,0
20130402130149,1,0,5,2,1,4,2,780,3659226.020459,0,0,0,0,0,0
20130402130521,1,6,1,1,2,3,2,807,7872545.301240,0,41,41,0,41,0
20130402130549,1,7,1,2,1,2,1,918,3367072.818721,0,0,0,0,0,0
20130402130610,1,10,1,2,2,1,1,795,6798979.800442,0,0,0,0,0,0
20130402130628,1,9,1,2,2,3,1,869,10261219.711044,0,0,0,0,0,0
20130402130660,1,4,2,2,1,2,2,878,8042663.484509,0,0,0,0,0,0
20130402130673,1,5,2,2,2,4,3,898,21225454.872626,0,0,0,0,0,0
20130402130691,1,8,2,2,2,1,2,970,9609478.134023,0,0,0,0,0,0
20130402130695,1,6,3,1,2,1,2,730,1808248.716467,0,0,0,0,0,0
20130402130703,1,7,1,2,2,2,2,745,1317882.250860,0,0,0,0,0,0
20130402130705,1,8,2,2,2,2,2,840,12343881.231307,0,0,0,0,0,0
20130402130711,1,10,3,1,2,1,1,630,4512001.060505,0,0,0,0,0,0
20130402130720,1,10,1,2,2,1,2,900,3980526.576872,0,0,0,0,0,0
20130402130736,1,5,4,1,1,3,2,735,5164694.087531,0,0,0,0,0,0
20130402130739,1,8,2,2,2,3,2,1031,4112540.983961,0,0,0,0,0,0
20130402130746,1,7,2,2,2,2,2,680,3430603.299312,0,0,0,0,0,0
20130402130803,1,7,1,2,1,1,2,930,3391530.057874,0,0,0,0,0,0
20130402130809,1,10,1,2,1,1,2,840,2008611.400499,0,0,0,0,0,0
20130402130813,1,8,2,2,2,1,3,960,18332062.467261,0,0,0,0,0,0
20130402130870,1,8,2,2,2,2,1,828,4607694.184373,0,0,0,0,0,0
20130402130873,1,7,4,2,1,1,1,510,5862188.537045,0,0,0,0,0,0
20130402130891,1,8,3,1,2,1,2,870,22912347.492229,0,0,0,0,0,0
20130402130900,1,8,4,2,1,3,2,955,11837916.795260,0,0,0,0,0,0
20130402130904,1,8,1,2,2,1,1,775,3381622.079069,0,0,0,0,0,0
20130402130915,1,8,3,1,2,1,3,865,5110795.468158,0,0,0,0,0,0
20130402130926,1,4,3,2,2,4,1,920,17299499.909327,0,0,0,0,0,0
20130402130928,1,5,3,2,2,2,1,885,19092920.435867,0,0,0,0,0,0
20130402130939,1,10,4,2,2,1,2,1379,10613925.039953,0,0,0,0,0,0
20130402130944,1,4,3,2,2,2,2,848,2486423.062323,0,0,0,0,0,0
20130402130947,1,8,3,2,2,3,2,745,4223357.420174,0,0,0,0,0,0
20130402130965,1,8,3,1,2,2,1,750,4169660.937438,0,0,0,0,0,0
20130402130983,1,6,4,2,2,2,2,940,2913971.985746,0,0,0,0,0,0
20130402130992,1,5,4,2,2,3,2,690,5057444.861928,0,0,0,0,0,0
20130402131006,1,7,3,2,1,3,1,770,8662464.894493,0,0,0,0,0,0
20130402131025,1,7,2,2,1,2,1,930,5931591.200592,0,0,0,0,0,0
20130402131048,1,6,3,2,2,2,2,575,1264806.081949,0,0,0,0,0,0
20130402131064,1,10,4,1,2,1,2,780,9454697.008549,0,0,0,0,0,0
20130402131119,1,10,1,2,2,1,2,970,20178408.703812,0,0,0,0,0,0
20130402131121,1,7,1,2,2,2,2,900,17106167.117701,0,0,0,0,0,0
20130402131127,1,5,2,2,2,2,2,865,18703832.359140,0,0,0,0,0,0
20130402131147,1,8,2,2,2,1,1,870,15743702.620781,0,0,0,0,0,0
20130402131149,1,8,2,2,2,2,2,948,7771922.384832,0,0,0,0,0,0
20130402131229,1,9,3,1,1,3,2,730,15104820.940038,0,0,0,0,0,0
20130402131232,1,10,3,2,2,1,2,840,3960317.848187,0,0,0,0,0,0
20130402131267,1,9,1,2,2,3,2,1200,2600873.614337,0,0,0,0,0,0
20130402131268,1,4,4,2,1,2,2,960,3127765.383974,0,0,0,0,0,0
20130402131270,1,6,2,2,2,2,2,905,10766969.454652,0,0,0,0,0,0
20130402131275,1,6,2,1,2,2,1,836,3165360.878773,0,42,0,0,0,0
20130402131289,1,7,4,2,1,1,2,750,7398303.727784,0,0,0,0,0,0
20130402131290,1,2,4,2,1,4,3,1230,4975599.792144,0,0,0,0,0,0
20130402131314,1,5,4,2,2,1,2,840,3302659.885359,0,0,0,0,0,0
20130402131323,1,10,3,1,2,1,2,983,9999874.688370,0,0,0,0,0,0
20130402131348,1,8,3,1,2,1,2,960,7676261.709903,0,0,0,0,0,0
20130402131356,1,9,2,2,1,1,2,957,25792441.414997,0,0,0,0,0,0
